0.000000,0.880544,0.302580,0.274065,0.292536,0.193651,-0.340037,0.053925,0.177986,0.261999,0.405948,0.404012,0.258384,-0.141191,0.396128,-0.028858,0.081570,0.251710,0.273068,0.236794,0.206527,0.641805,0.045999,0.583088,0.101858,0.314314,0.389615,0.212949,0.081591,0.379225,0.265189,0.199092,0.207199,0.223456,0.219502
0.880544,0.000000,0.384981,0.358291,0.386990,0.208143,-0.329204,0.117747,0.213447,0.335802,0.463752,0.482541,0.347742,-0.060122,0.427971,0.063507,0.182840,0.285945,0.324255,0.297928,0.250886,0.679046,0.138691,0.696592,0.114206,0.404259,0.514251,0.258238,0.159002,0.409484,0.363061,0.327838,0.278351,0.291288,0.299925
0.302580,0.384981,0.000000,0.868931,0.545674,0.381663,-0.449542,0.152324,0.129196,0.232284,0.498825,0.253748,0.195795,0.172006,0.472099,0.290392,0.366649,0.504356,0.448508,0.469056,0.330508,0.457794,0.226191,0.431431,0.319114,0.149407,0.182112,0.173587,0.086843,0.348482,0.387529,0.204029,0.422972,0.349404,0.374129
0.274065,0.358291,0.868931,0.000000,0.543492,0.348937,-0.344297,0.146240,0.234259,0.281771,0.464090,0.262487,0.229293,0.180257,0.450929,0.264467,0.302413,0.524685,0.495585,0.441636,0.307810,0.472362,0.280971,0.431344,0.289215,0.207864,0.241312,0.213250,0.155196,0.371176,0.352202,0.181618,0.405526,0.323024,0.329712
0.292536,0.386990,0.545674,0.543492,0.000000,0.348186,-0.136986,0.253213,0.242442,0.357739,0.611428,0.508763,0.430100,0.191182,0.336332,0.379301,0.366507,0.290471,0.246938,0.318241,0.316848,0.618554,0.257386,0.599050,0.175835,0.473688,0.467681,0.291623,0.380989,0.490022,0.520112,0.462775,0.573290,0.517383,0.524731
0.193651,0.208143,0.381663,0.348937,0.348186,0.000000,-0.191561,0.348764,0.107075,0.149454,0.301005,0.250559,0.148638,0.145502,0.244527,0.252459,0.316841,0.243809,0.261697,0.193830,0.216457,0.282786,0.183526,0.284785,0.228282,0.297315,0.204995,-0.038238,0.085990,0.164359,0.176489,0.171677,0.114312,0.191698,0.168854
-0.340037,-0.329204,-0.449542,-0.344297,-0.136986,-0.191561,0.000000,-0.092119,-0.089868,-0.067675,-0.210284,-0.114038,-0.000390,0.135529,-0.308228,0.039172,-0.033193,-0.318132,-0.295766,-0.313706,-0.108248,-0.145414,0.137597,-0.084311,-0.054590,0.078522,0.022794,0.008280,0.106071,-0.212504,-0.151454,0.059664,0.079402,0.021510,-0.016300
0.053925,0.117747,0.152324,0.146240,0.253213,0.348764,-0.092119,0.000000,0.114511,0.085103,0.172961,0.253772,0.169991,-0.026226,-0.042978,0.033033,0.079050,0.136701,0.167175,0.130592,0.187341,0.222013,0.133187,0.256004,0.213383,0.294831,0.245351,0.042887,0.089676,0.087501,0.086533,0.223860,0.163707,0.237955,0.246096
0.177986,0.213447,0.129196,0.234259,0.242442,0.107075,-0.089868,0.114511,0.000000,0.667320,0.253571,0.458144,0.355273,0.072322,0.270692,-0.102843,-0.075763,-0.054792,0.058627,-0.138631,0.053382,0.202414,0.068673,0.179174,-0.038195,0.451746,0.454730,0.137088,0.527359,0.253107,0.147767,0.297911,0.055494,0.056911,0.155426
0.261999,0.335802,0.232284,0.281771,0.357739,0.149454,-0.067675,0.085103,0.667320,0.000000,0.310432,0.585597,0.248276,0.151349,0.331309,0.005901,0.120126,0.033095,0.092627,-0.019676,0.185196,0.387806,0.121755,0.373073,0.059455,0.488125,0.498539,0.194423,0.438885,0.253009,0.202939,0.334127,0.136394,0.207342,0.268933
